MSA,GEO,YEAR,INDUSTRY,Count
Macon,Metro,2003,Management of Companies and Enterprises,1932
Macon,Metro,2003,"Administration & Support, Waste Management and Remediation",5145
Macon,Metro,2003,Educational Services,4845
Macon,Metro,2003,Health Care and Social Assistance,13912
Macon,Metro,2003,"Arts, Entertainment, and Recreation",481
Macon,Metro,2003,Accommodation and Food Services,7598
Macon,Metro,2003,Other Services (excluding Public Administration),2641
Macon,Metro,2003,Public Administration,4937
Macon,Metro,2002,"Agriculture, Forestry, Fishing and Hunting",554
Macon,Metro,2002,"Mining, Quarrying, and Oil and Gas Extraction",616
Macon,Metro,2002,Utilities,772
Macon,Metro,2002,Construction,4222
Macon,Metro,2002,Manufacturing,11430
Macon,Metro,2002,Wholesale Trade,3138
Macon,Metro,2002,Retail Trade,10548
Macon,Metro,2002,Transportation and Warehousing,2729
Macon,Metro,2002,Information,2318
Macon,Metro,2002,Finance and Insurance,6638
Macon,Metro,2002,Real Estate and Rental and Leasing,1841
Macon,Metro,2002,"Professional, Scientific, and Technical Services",3091
Macon,Metro,2002,Management of Companies and Enterprises,1467
Macon,Metro,2002,"Administration & Support, Waste Management and Remediation",5091
Macon,Metro,2002,Educational Services,8797
Macon,Metro,2002,Health Care and Social Assistance,12132
Macon,Metro,2002,"Arts, Entertainment, and Recreation",543
Macon,Metro,2002,Accommodation and Food Services,7543
Macon,Metro,2002,Other Services (excluding Public Administration),2610
Macon,Metro,2002,Public Administration,4886
Macon,Core,2011,"Agriculture, Forestry, Fishing and Hunting",64
Macon,Core,2011,"Mining, Quarrying, and Oil and Gas Extraction",44
Macon,Core,2011,Utilities,191
Macon,Core,2011,Construction,913
Macon,Core,2011,Manufacturing,714
Macon,Core,2011,Wholesale Trade,1072
Macon,Core,2011,Retail Trade,3741
Macon,Core,2011,Transportation and Warehousing,821
Macon,Core,2011,Information,421
Macon,Core,2011,Finance and Insurance,647
Macon,Core,2011,Real Estate and Rental and Leasing,630
Macon,Core,2011,"Professional, Scientific, and Technical Services",1610
Macon,Core,2011,Management of Companies and Enterprises,587
Macon,Core,2011,"Administration & Support, Waste Management and Remediation",2221
Macon,Core,2011,Educational Services,3380
Macon,Core,2011,Health Care and Social Assistance,11174
Macon,Core,2011,"Arts, Entertainment, and Recreation",61
Macon,Core,2011,Accommodation and Food Services,1908
Macon,Core,2011,Other Services (excluding Public Administration),528
Macon,Core,2011,Public Administration,3466
Macon,Core,2010,"Agriculture, Forestry, Fishing and Hunting",62
Macon,Core,2010,"Mining, Quarrying, and Oil and Gas Extraction",52
Macon,Core,2010,Utilities,202
Macon,Core,2010,Construction,922
Macon,Core,2010,Manufacturing,713
Macon,Core,2010,Wholesale Trade,1154
Macon,Core,2010,Retail Trade,3898
Macon,Core,2010,Transportation and Warehousing,840
Macon,Core,2010,Information,627
Macon,Core,2010,Finance and Insurance,806
Macon,Core,2010,Real Estate and Rental and Leasing,500
Macon,Core,2010,"Professional, Scientific, and Technical Services",1551
Macon,Core,2010,Management of Companies and Enterprises,480
Macon,Core,2010,"Administration & Support, Waste Management and Remediation",2008
Macon,Core,2010,Educational Services,2929
Macon,Core,2010,Health Care and Social Assistance,6172
Macon,Core,2010,"Arts, Entertainment, and Recreation",71
Macon,Core,2010,Accommodation and Food Services,1850
Macon,Core,2010,Other Services (excluding Public Administration),556
Macon,Core,2010,Public Administration,3562
Macon,Core,2009,"Agriculture, Forestry, Fishing and Hunting",58
Macon,Core,2009,"Mining, Quarrying, and Oil and Gas Extraction",39
Macon,Core,2009,Utilities,187
Macon,Core,2009,Construction,1134
Macon,Core,2009,Manufacturing,1702
Macon,Core,2009,Wholesale Trade,1207
Macon,Core,2009,Retail Trade,3886
Macon,Core,2009,Transportation and Warehousing,938
Macon,Core,2009,Information,685
Macon,Core,2009,Finance and Insurance,809
Macon,Core,2009,Real Estate and Rental and Leasing,432
Macon,Core,2009,"Professional, Scientific, and Technical Services",1643
Macon,Core,2009,Management of Companies and Enterprises,351
Macon,Core,2009,"Administration & Support, Waste Management and Remediation",2040
Macon,Core,2009,Educational Services,3585
Macon,Core,2009,Health Care and Social Assistance,11189
Macon,Core,2009,"Arts, Entertainment, and Recreation",76
Macon,Core,2009,Accommodation and Food Services,2101
Macon,Core,2009,Other Services (excluding Public Administration),520
Macon,Core,2009,Public Administration,3435
Macon,Core,2008,"Agriculture, Forestry, Fishing and Hunting",56
Macon,Core,2008,"Mining, Quarrying, and Oil and Gas Extraction",45
Macon,Core,2008,Utilities,216
Macon,Core,2008,Construction,1181
Macon,Core,2008,Manufacturing,1669
Macon,Core,2008,Wholesale Trade,1380
Macon,Core,2008,Retail Trade,3919
Macon,Core,2008,Transportation and Warehousing,1318
Macon,Core,2008,Information,781
Macon,Core,2008,Finance and Insurance,886
Macon,Core,2008,Real Estate and Rental and Leasing,452
Macon,Core,2008,"Professional, Scientific, and Technical Services",1612
Macon,Core,2008,Management of Companies and Enterprises,356
Macon,Core,2008,"Administration & Support, Waste Management and Remediation",2394
Macon,Core,2008,Educational Services,3606
Macon,Core,2008,Health Care and Social Assistance,11279
Macon,Core,2008,"Arts, Entertainment, and Recreation",74
Macon,Core,2008,Accommodation and Food Services,1982
Macon,Core,2008,Other Services (excluding Public Administration),659
Macon,Core,2008,Public Administration,3458
Macon,Core,2007,"Agriculture, Forestry, Fishing and Hunting",76
Macon,Core,2007,"Mining, Quarrying, and Oil and Gas Extraction",33
Macon,Core,2007,Utilities,217
Macon,Core,2007,Construction,1161
Macon,Core,2007,Manufacturing,1732
Macon,Core,2007,Wholesale Trade,1416
Macon,Core,2007,Retail Trade,3397
Macon,Core,2007,Transportation and Warehousing,1296
Macon,Core,2007,Information,901
Macon,Core,2007,Finance and Insurance,4559
Macon,Core,2007,Real Estate and Rental and Leasing,394
Macon,Core,2007,"Professional, Scientific, and Technical Services",1664
Macon,Core,2007,Management of Companies and Enterprises,323
Macon,Core,2007,"Administration & Support, Waste Management and Remediation",1973
Macon,Core,2007,Educational Services,3684
Macon,Core,2007,Health Care and Social Assistance,5615
Macon,Core,2007,"Arts, Entertainment, and Recreation",76
Macon,Core,2007,Accommodation and Food Services,2072
Macon,Core,2007,Other Services (excluding Public Administration),694
Macon,Core,2007,Public Administration,3470
Macon,Core,2006,"Agriculture, Forestry, Fishing and Hunting",81
Macon,Core,2006,"Mining, Quarrying, and Oil and Gas Extraction",35
Macon,Core,2006,Utilities,207
Macon,Core,2006,Construction,1060
Macon,Core,2006,Manufacturing,1740
Macon,Core,2006,Wholesale Trade,1371
Macon,Core,2006,Retail Trade,3183
Macon,Core,2006,Transportation and Warehousing,1286
Macon,Core,2006,Information,957
Macon,Core,2006,Finance and Insurance,4314
Macon,Core,2006,Real Estate and Rental and Leasing,383
Macon,Core,2006,"Professional, Scientific, and Technical Services",1560
Macon,Core,2006,Management of Companies and Enterprises,374
Macon,Core,2006,"Administration & Support, Waste Management and Remediation",2017
Macon,Core,2006,Educational Services,3660
Macon,Core,2006,Health Care and Social Assistance,5866
Macon,Core,2006,"Arts, Entertainment, and Recreation",75
Macon,Core,2006,Accommodation and Food Services,1996
Macon,Core,2006,Other Services (excluding Public Administration),866
Macon,Core,2006,Public Administration,3260
Macon,Core,2005,"Agriculture, Forestry, Fishing and Hunting",86
Macon,Core,2005,"Mining, Quarrying, and Oil and Gas Extraction",36
Macon,Core,2005,Utilities,202
Macon,Core,2005,Construction,1248
Macon,Core,2005,Manufacturing,1846
Macon,Core,2005,Wholesale Trade,1395
Macon,Core,2005,Retail Trade,3211
Macon,Core,2005,Transportation and Warehousing,1253
Macon,Core,2005,Information,1002
Macon,Core,2005,Finance and Insurance,4679
Macon,Core,2005,Real Estate and Rental and Leasing,426
Macon,Core,2005,"Professional, Scientific, and Technical Services",1517
Macon,Core,2005,Management of Companies and Enterprises,390
Macon,Core,2005,"Administration & Support, Waste Management and Remediation",2130
Macon,Core,2005,Educational Services,3784
Macon,Core,2005,Health Care and Social Assistance,11422
Macon,Core,2005,"Arts, Entertainment, and Recreation",91
Macon,Core,2005,Accommodation and Food Services,2068
Macon,Core,2005,Other Services (excluding Public Administration),900
Macon,Core,2005,Public Administration,1866
Macon,Core,2004,"Agriculture, Forestry, Fishing and Hunting",88
Macon,Core,2004,"Mining, Quarrying, and Oil and Gas Extraction",38
Macon,Core,2004,Utilities,235
Macon,Core,2004,Construction,1213
Macon,Core,2004,Manufacturing,1824
Macon,Core,2004,Wholesale Trade,1266
Macon,Core,2004,Retail Trade,3358
Macon,Core,2004,Transportation and Warehousing,1182
Macon,Core,2004,Information,981
Macon,Core,2004,Finance and Insurance,4676
Macon,Core,2004,Real Estate and Rental and Leasing,402
Macon,Core,2004,"Professional, Scientific, and Technical Services",1662
Macon,Core,2004,Management of Companies and Enterprises,364
Macon,Core,2004,"Administration & Support, Waste Management and Remediation",2003
Macon,Core,2004,Educational Services,3581
Macon,Core,2004,Health Care and Social Assistance,10230
Macon,Core,2004,"Arts, Entertainment, and Recreation",75
Macon,Core,2004,Accommodation and Food Services,2215
Macon,Core,2004,Other Services (excluding Public Administration),1029
Macon,Core,2004,Public Administration,3451
Macon,Core,2003,"Agriculture, Forestry, Fishing and Hunting",83
Macon,Core,2003,"Mining, Quarrying, and Oil and Gas Extraction",35
Macon,Core,2003,Utilities,243
Macon,Core,2003,Construction,1329
Macon,Core,2003,Manufacturing,1734
Macon,Core,2003,Wholesale Trade,1354
Macon,Core,2003,Retail Trade,3350
Macon,Core,2003,Transportation and Warehousing,910
Macon,Core,2003,Information,1071
Macon,Core,2003,Finance and Insurance,4147
Macon,Core,2003,Real Estate and Rental and Leasing,521
Macon,Core,2003,"Professional, Scientific, and Technical Services",1761
Macon,Core,2003,Management of Companies and Enterprises,381
Macon,Core,2003,"Administration & Support, Waste Management and Remediation",1778
Macon,Core,2003,Educational Services,1755
Macon,Core,2003,Health Care and Social Assistance,10437
Macon,Core,2003,"Arts, Entertainment, and Recreation",80
Macon,Core,2003,Accommodation and Food Services,2075
Macon,Core,2003,Other Services (excluding Public Administration),1114
Macon,Core,2003,Public Administration,3401
Macon,Core,2002,"Agriculture, Forestry, Fishing and Hunting",70
Macon,Core,2002,"Mining, Quarrying, and Oil and Gas Extraction",41
Macon,Core,2002,Utilities,253
Macon,Core,2002,Construction,1456
Macon,Core,2002,Manufacturing,1930
Macon,Core,2002,Wholesale Trade,1346
Macon,Core,2002,Retail Trade,3213
Macon,Core,2002,Transportation and Warehousing,1177
Macon,Core,2002,Information,1212
Macon,Core,2002,Finance and Insurance,3321
Macon,Core,2002,Real Estate and Rental and Leasing,682
Macon,Core,2002,"Professional, Scientific, and Technical Services",1821
Macon,Core,2002,Management of Companies and Enterprises,498
Macon,Core,2002,"Administration & Support, Waste Management and Remediation",2107
Macon,Core,2002,Educational Services,3535
Macon,Core,2002,Health Care and Social Assistance,8876
Macon,Core,2002,"Arts, Entertainment, and Recreation",121
Macon,Core,2002,Accommodation and Food Services,1957
Macon,Core,2002,Other Services (excluding Public Administration),1107
Macon,Core,2002,Public Administration,3379
Macon,10MI,2011,"Agriculture, Forestry, Fishing and Hunting",89
Macon,10MI,2011,"Mining, Quarrying, and Oil and Gas Extraction",224
Macon,10MI,2011,Utilities,218
Macon,10MI,2011,Construction,2303
Macon,10MI,2011,Manufacturing,5098
Macon,10MI,2011,Wholesale Trade,2488
Macon,10MI,2011,Retail Trade,9943
Macon,10MI,2011,Transportation and Warehousing,1921
Macon,10MI,2011,Information,1193
Macon,10MI,2011,Finance and Insurance,7129
Macon,10MI,2011,Real Estate and Rental and Leasing,1292
Macon,10MI,2011,"Professional, Scientific, and Technical Services",2792
Macon,10MI,2011,Management of Companies and Enterprises,2506
Macon,10MI,2011,"Administration & Support, Waste Management and Remediation",4720
Macon,10MI,2011,Educational Services,7562
Macon,10MI,2011,Health Care and Social Assistance,15167
Macon,10MI,2011,"Arts, Entertainment, and Recreation",423
Macon,10MI,2011,Accommodation and Food Services,6689
Macon,10MI,2011,Other Services (excluding Public Administration),1657
Macon,10MI,2011,Public Administration,4315
Macon,10MI,2010,"Agriculture, Forestry, Fishing and Hunting",122
Macon,10MI,2010,"Mining, Quarrying, and Oil and Gas Extraction",220
Macon,10MI,2010,Utilities,238
Macon,10MI,2010,Construction,2398
Macon,10MI,2010,Manufacturing,5480
Macon,10MI,2010,Wholesale Trade,2810
Macon,10MI,2010,Retail Trade,9665
Macon,10MI,2010,Transportation and Warehousing,1917
Macon,10MI,2010,Information,1327
Macon,10MI,2010,Finance and Insurance,7452
Macon,10MI,2010,Real Estate and Rental and Leasing,1182
Macon,10MI,2010,"Professional, Scientific, and Technical Services",2661
Macon,10MI,2010,Management of Companies and Enterprises,2465
Macon,10MI,2010,"Administration & Support, Waste Management and Remediation",4342
Macon,10MI,2010,Educational Services,7006
Macon,10MI,2010,Health Care and Social Assistance,10320
Macon,10MI,2010,"Arts, Entertainment, and Recreation",397
Macon,10MI,2010,Accommodation and Food Services,6033
Macon,10MI,2010,Other Services (excluding Public Administration),1574
Macon,10MI,2010,Public Administration,4354
Macon,10MI,2009,"Agriculture, Forestry, Fishing and Hunting",119
Macon,10MI,2009,"Mining, Quarrying, and Oil and Gas Extraction",255
Macon,10MI,2009,Utilities,219
Macon,10MI,2009,Construction,2735
Macon,10MI,2009,Manufacturing,6102
Macon,10MI,2009,Wholesale Trade,2929
Macon,10MI,2009,Retail Trade,9837
Macon,10MI,2009,Transportation and Warehousing,2316
Macon,10MI,2009,Information,1318
Macon,10MI,2009,Finance and Insurance,7519
Macon,10MI,2009,Real Estate and Rental and Leasing,1038
Macon,10MI,2009,"Professional, Scientific, and Technical Services",2763
